"_id","_time","code","value"
"11185","Tue Sep 02 17:05:05 KST 2014","4113","2436"
"11184","Tue Sep 02 17:05:05 KST 2014","4884","9592"
"11183","Tue Sep 02 17:05:05 KST 2014","1174","8781"
"11182","Tue Sep 02 17:05:05 KST 2014","4689","2111"
"11181","Tue Sep 02 17:05:05 KST 2014","4471","2432"
"11180","Tue Sep 02 17:05:05 KST 2014","4481","7725"
"11179","Tue Sep 02 17:05:05 KST 2014","4215","7426"
"11178","Tue Sep 02 17:05:05 KST 2014","4521","9581"
"11177","Tue Sep 02 17:05:05 KST 2014","4819","2033"
"11176","Tue Sep 02 17:05:05 KST 2014","4145","2439"
"11175","Tue Sep 02 17:05:05 KST 2014","4211","9609"
"11174","Tue Sep 02 17:05:05 KST 2014","4782","8433"
"11173","Tue Sep 02 17:05:05 KST 2014","2644","8123"
"11172","Tue Sep 02 17:05:05 KST 2014","4476","2511"
"11171","Tue Sep 02 17:05:05 KST 2014","4776","9713"
"11170","Tue Sep 02 17:05:05 KST 2014","5013","2771"
"11169","Tue Sep 02 17:05:05 KST 2014","4477","8835"
"11168","Tue Sep 02 17:05:05 KST 2014","2647","2659"
"11167","Tue Sep 02 17:05:05 KST 2014","4146","3827"
"11166","Tue Sep 02 17:05:05 KST 2014","2717","6787"
"11165","Tue Sep 02 17:05:05 KST 2014","4817","3258"
"11164","Tue Sep 02 17:05:05 KST 2014","4311","8296"
"11163","Tue Sep 02 17:05:05 KST 2014","4833","1342"
"11162","Tue Sep 02 17:05:05 KST 2014","4817","6577"
"11161","Tue Sep 02 17:05:05 KST 2014","4816","5002"
"11160","Tue Sep 02 17:05:05 KST 2014","4180","3108"
"11159","Tue Sep 02 17:05:05 KST 2014","2720","8310"
"11158","Tue Sep 02 17:05:05 KST 2014","4882","9699"
"11157","Tue Sep 02 17:05:05 KST 2014","4173","2804"
"11156","Tue Sep 02 17:05:05 KST 2014","3117","2815"
"11155","Tue Sep 02 17:05:05 KST 2014","2641","6244"
"11154","Tue Sep 02 17:05:05 KST 2014","4378","1900"
"11153","Tue Sep 02 17:05:05 KST 2014","4729","8497"
"11152","Tue Sep 02 17:05:05 KST 2014","3117","4668"
"11151","Tue Sep 02 17:05:05 KST 2014","1129","1424"
"11150","Tue Sep 02 17:05:05 KST 2014","4380","254"
"11149","Tue Sep 02 17:05:05 KST 2014","1123","4367"
"11148","Tue Sep 02 17:05:05 KST 2014","1165","3458"
"11147","Tue Sep 02 17:05:05 KST 2014","4378","2801"
"11146","Tue Sep 02 17:05:05 KST 2014","2623","4693"
"11145","Tue Sep 02 17:05:05 KST 2014","1162","827"
"11144","Tue Sep 02 17:05:05 KST 2014","2647","8937"
"11143","Tue Sep 02 17:05:05 KST 2014","1165","1406"
"11142","Tue Sep 02 17:05:05 KST 2014","2771","8792"
"11141","Tue Sep 02 17:05:05 KST 2014","4139","100"
"11140","Tue Sep 02 17:05:05 KST 2014","2823","3466"
"11139","Tue Sep 02 17:05:05 KST 2014","4577","3205"
"11138","Tue Sep 02 17:05:05 KST 2014","2638","484"
"11137","Tue Sep 02 17:05:05 KST 2014","4889","6009"
"11136","Tue Sep 02 17:05:05 KST 2014","4131","479"
"11135","Tue Sep 02 17:05:05 KST 2014","1153","4930"
"11134","Tue Sep 02 17:05:05 KST 2014","2726","175"
"11133","Tue Sep 02 17:05:05 KST 2014","4827","9361"
"11132","Tue Sep 02 17:05:05 KST 2014","2911","5019"
"11131","Tue Sep 02 17:05:05 KST 2014","2915","1107"
"11130","Tue Sep 02 17:05:05 KST 2014","1156","6686"
"11129","Tue Sep 02 17:05:05 KST 2014","4687","9504"
"11128","Tue Sep 02 17:05:05 KST 2014","1174","400"
"11127","Tue Sep 02 17:05:05 KST 2014","4273","8494"
"11126","Tue Sep 02 17:05:05 KST 2014","1126","6237"
"11125","Tue Sep 02 17:05:05 KST 2014","2823","9633"
"11124","Tue Sep 02 17:05:05 KST 2014","1135","2194"
"11123","Tue Sep 02 17:05:05 KST 2014","2872","3293"
"11122","Tue Sep 02 17:05:05 KST 2014","4689","801"
"11121","Tue Sep 02 17:05:05 KST 2014","4173","6054"
"11120","Tue Sep 02 17:05:05 KST 2014","5011","9124"
"11119","Tue Sep 02 17:05:05 KST 2014","4793","537"
"11118","Tue Sep 02 17:05:05 KST 2014","4819","9603"
"11117","Tue Sep 02 17:05:05 KST 2014","1174","9620"
"11116","Tue Sep 02 17:05:05 KST 2014","4418","871"
"11115","Tue Sep 02 17:05:05 KST 2014","2826","9258"
"11114","Tue Sep 02 17:05:05 KST 2014","2915","499"
"11113","Tue Sep 02 17:05:05 KST 2014","2641","3428"
"11112","Tue Sep 02 17:05:05 KST 2014","4580","2257"
"11111","Tue Sep 02 17:05:05 KST 2014","4377","5944"
"11110","Tue Sep 02 17:05:05 KST 2014","2914","5215"
"11109","Tue Sep 02 17:05:05 KST 2014","4574","1564"
"11108","Tue Sep 02 17:05:05 KST 2014","4518","1065"
"11107","Tue Sep 02 17:05:05 KST 2014","1171","9811"
"11106","Tue Sep 02 17:05:05 KST 2014","4514","1047"
"11105","Tue Sep 02 17:05:05 KST 2014","2720","964"
"11104","Tue Sep 02 17:05:05 KST 2014","4825","4293"
"11103","Tue Sep 02 17:05:05 KST 2014","4413","8501"
"11102","Tue Sep 02 17:05:05 KST 2014","4117","5831"
"11101","Tue Sep 02 17:05:05 KST 2014","3020","2653"
"11100","Tue Sep 02 17:05:05 KST 2014","4476","2965"
"11099","Tue Sep 02 17:05:05 KST 2014","4480","7456"
"11098","Tue Sep 02 17:05:05 KST 2014","3014","9208"
"11097","Tue Sep 02 17:05:05 KST 2014","4423","2611"
"11096","Tue Sep 02 17:05:05 KST 2014","2611","888"
"11095","Tue Sep 02 17:05:05 KST 2014","4728","4506"
"11094","Tue Sep 02 17:05:05 KST 2014","1121","7916"
"11093","Tue Sep 02 17:05:05 KST 2014","4775","5307"
"11092","Tue Sep 02 17:05:05 KST 2014","1147","4800"
"11091","Tue Sep 02 17:05:05 KST 2014","4687","733"
"11090","Tue Sep 02 17:05:05 KST 2014","4689","6461"
"11089","Tue Sep 02 17:05:05 KST 2014","4127","7839"
"11088","Tue Sep 02 17:05:05 KST 2014","2871","4379"
"11087","Tue Sep 02 17:05:05 KST 2014","2650","3525"
"11086","Tue Sep 02 17:05:05 KST 2014","4513","3368"
"11085","Tue Sep 02 17:05:05 KST 2014","4163","5086"
"11084","Tue Sep 02 17:05:05 KST 2014","4165","3048"
"11083","Tue Sep 02 17:05:05 KST 2014","2611","2058"
"11082","Tue Sep 02 17:05:05 KST 2014","2826","196"
"11081","Tue Sep 02 17:05:05 KST 2014","4721","1272"
"11080","Tue Sep 02 17:05:05 KST 2014","4377","1580"
"11079","Tue Sep 02 17:05:05 KST 2014","3014","196"
"11078","Tue Sep 02 17:05:05 KST 2014","1154","4273"
"11077","Tue Sep 02 17:05:05 KST 2014","4725","9919"
"11076","Tue Sep 02 17:05:05 KST 2014","1120","5112"
"11075","Tue Sep 02 17:05:05 KST 2014","2717","1397"
"11074","Tue Sep 02 17:05:05 KST 2014","4882","3111"
"11073","Tue Sep 02 17:05:05 KST 2014","4689","3057"
"11072","Tue Sep 02 17:05:05 KST 2014","1174","6560"
"11071","Tue Sep 02 17:05:05 KST 2014","4378","3576"
"11070","Tue Sep 02 17:05:05 KST 2014","4141","7333"
"11069","Tue Sep 02 17:05:05 KST 2014","3011","3338"
"11068","Tue Sep 02 17:05:05 KST 2014","3111","2690"
"11067","Tue Sep 02 17:05:05 KST 2014","4793","4945"
"11066","Tue Sep 02 17:05:05 KST 2014","4686","9019"
"11065","Tue Sep 02 17:05:05 KST 2014","4680","1231"
"11064","Tue Sep 02 17:05:05 KST 2014","4315","8104"
"11063","Tue Sep 02 17:05:05 KST 2014","4313","1285"
"11062","Tue Sep 02 17:05:05 KST 2014","4278","4893"
"11061","Tue Sep 02 17:05:05 KST 2014","4518","1997"
"11060","Tue Sep 02 17:05:05 KST 2014","4139","1939"
"11059","Tue Sep 02 17:05:05 KST 2014","2817","6769"
"11058","Tue Sep 02 17:05:05 KST 2014","4577","7132"
"11057","Tue Sep 02 17:05:05 KST 2014","5011","1416"
"11056","Tue Sep 02 17:05:05 KST 2014","1121","1229"
"11055","Tue Sep 02 17:05:05 KST 2014","4378","8783"
"11054","Tue Sep 02 17:05:05 KST 2014","4145","5963"
"11053","Tue Sep 02 17:05:05 KST 2014","4213","2966"
"11052","Tue Sep 02 17:05:05 KST 2014","4127","8307"
"11051","Tue Sep 02 17:05:05 KST 2014","4376","2140"
"11050","Tue Sep 02 17:05:05 KST 2014","4143","8163"
"11049","Tue Sep 02 17:05:05 KST 2014","2647","1699"
"11048","Tue Sep 02 17:05:05 KST 2014","4127","5573"
"11047","Tue Sep 02 17:05:05 KST 2014","4825","1342"
"11046","Tue Sep 02 17:05:05 KST 2014","4276","8492"
"11045","Tue Sep 02 17:05:05 KST 2014","4575","5048"
"11044","Tue Sep 02 17:05:05 KST 2014","4672","9538"
"11043","Tue Sep 02 17:05:05 KST 2014","2811","7881"
"11042","Tue Sep 02 17:05:05 KST 2014","4725","8737"
"11041","Tue Sep 02 17:05:05 KST 2014","4371","4125"
"11040","Tue Sep 02 17:05:05 KST 2014","2717","5772"
"11039","Tue Sep 02 17:05:05 KST 2014","4678","7049"
"11038","Tue Sep 02 17:05:05 KST 2014","4776","9158"
"11037","Tue Sep 02 17:05:05 KST 2014","1120","9781"
"11036","Tue Sep 02 17:05:05 KST 2014","1111","5661"
"11035","Tue Sep 02 17:05:05 KST 2014","4689","8210"
"11034","Tue Sep 02 17:05:05 KST 2014","4127","5409"
"11033","Tue Sep 02 17:05:05 KST 2014","4182","9072"
"11032","Tue Sep 02 17:05:05 KST 2014","4141","988"
"11031","Tue Sep 02 17:05:05 KST 2014","4275","6765"
"11030","Tue Sep 02 17:05:05 KST 2014","2626","1948"
"11029","Tue Sep 02 17:05:05 KST 2014","2626","8532"
"11028","Tue Sep 02 17:05:05 KST 2014","4711","5943"
"11027","Tue Sep 02 17:05:05 KST 2014","4377","7780"
"11026","Tue Sep 02 17:05:05 KST 2014","4518","5611"
"11025","Tue Sep 02 17:05:05 KST 2014","2824","1901"
"11024","Tue Sep 02 17:05:05 KST 2014","4580","4886"
"11023","Tue Sep 02 17:05:05 KST 2014","4479","9733"
"11022","Tue Sep 02 17:05:05 KST 2014","4113","7366"
"11021","Tue Sep 02 17:05:05 KST 2014","2814","3931"
"11020","Tue Sep 02 17:05:05 KST 2014","2626","4705"
"11019","Tue Sep 02 17:05:05 KST 2014","4163","8204"
"11018","Tue Sep 02 17:05:05 KST 2014","4223","3692"
"11017","Tue Sep 02 17:05:05 KST 2014","4824","8274"
"11016","Tue Sep 02 17:05:05 KST 2014","4373","1480"
"11015","Tue Sep 02 17:05:05 KST 2014","4571","6673"
"11014","Tue Sep 02 17:05:05 KST 2014","4182","1578"
"11013","Tue Sep 02 17:05:05 KST 2014","4273","9940"
"11012","Tue Sep 02 17:05:05 KST 2014","1150","5060"
"11011","Tue Sep 02 17:05:05 KST 2014","4874","1770"
"11010","Tue Sep 02 17:05:05 KST 2014","1123","2256"
"11009","Tue Sep 02 17:05:05 KST 2014","2814","146"
"11008","Tue Sep 02 17:05:05 KST 2014","1162","9077"
"11007","Tue Sep 02 17:05:05 KST 2014","4180","8818"
"11006","Tue Sep 02 17:05:05 KST 2014","2726","5879"
"11005","Tue Sep 02 17:05:05 KST 2014","4617","666"
"11004","Tue Sep 02 17:05:05 KST 2014","2641","4610"
"11003","Tue Sep 02 17:05:05 KST 2014","4272","9104"
"11002","Tue Sep 02 17:05:05 KST 2014","4215","7241"
"11001","Tue Sep 02 17:05:05 KST 2014","4571","7171"
"11000","Tue Sep 02 17:05:05 KST 2014","4121","3617"
"10999","Tue Sep 02 17:05:05 KST 2014","4372","3659"
"10998","Tue Sep 02 17:05:05 KST 2014","4283","852"
"10997","Tue Sep 02 17:05:05 KST 2014","4377","603"
"10996","Tue Sep 02 17:05:05 KST 2014","4611","2922"
"10995","Tue Sep 02 17:05:05 KST 2014","4785","6418"
"10994","Tue Sep 02 17:05:05 KST 2014","3023","3589"
"10993","Tue Sep 02 17:05:05 KST 2014","4679","7929"
"10992","Tue Sep 02 17:05:05 KST 2014","4376","7779"
"10991","Tue Sep 02 17:05:05 KST 2014","4719","4945"
"10990","Tue Sep 02 17:05:05 KST 2014","4163","7046"
"10989","Tue Sep 02 17:05:05 KST 2014","2726","7415"
"10988","Tue Sep 02 17:05:05 KST 2014","4313","2609"
"10987","Tue Sep 02 17:05:05 KST 2014","4713","5206"
"10986","Tue Sep 02 17:05:05 KST 2014","4111","2172"
"10985","Tue Sep 02 17:05:05 KST 2014","4375","4175"
"10984","Tue Sep 02 17:05:05 KST 2014","1162","9281"
"10983","Tue Sep 02 17:05:05 KST 2014","1162","9803"
"10982","Tue Sep 02 17:05:05 KST 2014","2811","7000"
"10981","Tue Sep 02 17:05:05 KST 2014","4413","8670"
"10980","Tue Sep 02 17:05:05 KST 2014","2617","1914"
"10979","Tue Sep 02 17:05:05 KST 2014","4378","2724"
"10978","Tue Sep 02 17:05:05 KST 2014","4816","4720"
"10977","Tue Sep 02 17:05:05 KST 2014","4511","526"
"10976","Tue Sep 02 17:05:05 KST 2014","4615","3256"
"10975","Tue Sep 02 17:05:05 KST 2014","4690","625"
"10974","Tue Sep 02 17:05:05 KST 2014","4315","6354"
"10973","Tue Sep 02 17:05:05 KST 2014","4146","8932"
"10972","Tue Sep 02 17:05:05 KST 2014","4691","4671"
"10971","Tue Sep 02 17:05:05 KST 2014","4115","2166"
"10970","Tue Sep 02 17:05:05 KST 2014","2626","6396"
"10969","Tue Sep 02 17:05:05 KST 2014","3111","9282"
"10968","Tue Sep 02 17:05:05 KST 2014","2820","6257"
"10967","Tue Sep 02 17:05:05 KST 2014","4282","9918"
"10966","Tue Sep 02 17:05:05 KST 2014","2917","6931"
"10965","Tue Sep 02 17:05:05 KST 2014","4831","1887"
"10964","Tue Sep 02 17:05:05 KST 2014","4793","3478"
"10963","Tue Sep 02 17:05:05 KST 2014","1138","4599"
"10962","Tue Sep 02 17:05:05 KST 2014","4129","1622"
"10961","Tue Sep 02 17:05:05 KST 2014","4215","7978"
"10960","Tue Sep 02 17:05:05 KST 2014","4280","6142"
"10959","Tue Sep 02 17:05:05 KST 2014","4777","5376"
"10958","Tue Sep 02 17:05:05 KST 2014","2653","327"
"10957","Tue Sep 02 17:05:05 KST 2014","4275","1030"
"10956","Tue Sep 02 17:05:05 KST 2014","1156","9821"
"10955","Tue Sep 02 17:05:05 KST 2014","4683","4999"
"10954","Tue Sep 02 17:05:05 KST 2014","4794","4350"
"10953","Tue Sep 02 17:05:05 KST 2014","4418","6967"
"10952","Tue Sep 02 17:05:05 KST 2014","2871","1420"
"10951","Tue Sep 02 17:05:05 KST 2014","4374","9206"
"10950","Tue Sep 02 17:05:05 KST 2014","4683","7010"
"10949","Tue Sep 02 17:05:05 KST 2014","4773","7907"
"10948","Tue Sep 02 17:05:05 KST 2014","2814","7759"
"10947","Tue Sep 02 17:05:05 KST 2014","4519","8804"
"10946","Tue Sep 02 17:05:05 KST 2014","4418","9278"
"10945","Tue Sep 02 17:05:05 KST 2014","2641","587"
"10944","Tue Sep 02 17:05:05 KST 2014","2611","3424"
"10943","Tue Sep 02 17:05:05 KST 2014","4276","3392"
"10942","Tue Sep 02 17:05:05 KST 2014","4115","6756"
"10941","Tue Sep 02 17:05:05 KST 2014","2811","3904"
"10940","Tue Sep 02 17:05:05 KST 2014","1135","8878"
"10939","Tue Sep 02 17:05:05 KST 2014","4615","4848"
"10938","Tue Sep 02 17:05:05 KST 2014","3111","296"
"10937","Tue Sep 02 17:05:05 KST 2014","4131","5034"
"10936","Tue Sep 02 17:05:05 KST 2014","1147","8506"
"10935","Tue Sep 02 17:05:05 KST 2014","4420","2737"
"10934","Tue Sep 02 17:05:05 KST 2014","4684","1508"
"10933","Tue Sep 02 17:05:05 KST 2014","4376","8716"
"10932","Tue Sep 02 17:05:05 KST 2014","4476","8759"
"10931","Tue Sep 02 17:05:05 KST 2014","4161","2960"
"10930","Tue Sep 02 17:05:05 KST 2014","1147","4523"
"10929","Tue Sep 02 17:05:05 KST 2014","5013","8987"
"10928","Tue Sep 02 17:05:05 KST 2014","4672","9781"
"10927","Tue Sep 02 17:05:05 KST 2014","4129","5806"
"10926","Tue Sep 02 17:05:05 KST 2014","4165","7957"
"10925","Tue Sep 02 17:05:05 KST 2014","2638","8069"
"10924","Tue Sep 02 17:05:05 KST 2014","4682","4770"
"10923","Tue Sep 02 17:05:05 KST 2014","2911","7978"
"10922","Tue Sep 02 17:05:05 KST 2014","4678","2239"
"10921","Tue Sep 02 17:05:05 KST 2014","3014","4679"
"10920","Tue Sep 02 17:05:05 KST 2014","2617","7477"
"10919","Tue Sep 02 17:05:05 KST 2014","4793","3887"
"10918","Tue Sep 02 17:05:05 KST 2014","4163","2309"
"10917","Tue Sep 02 17:05:05 KST 2014","4479","3886"
"10916","Tue Sep 02 17:05:05 KST 2014","4794","3648"
"10915","Tue Sep 02 17:05:05 KST 2014","4888","4213"
"10914","Tue Sep 02 17:05:05 KST 2014","4887","3077"
"10913","Tue Sep 02 17:05:05 KST 2014","2632","9927"
"10912","Tue Sep 02 17:05:05 KST 2014","2818","5624"
"10911","Tue Sep 02 17:05:05 KST 2014","4721","1899"
"10910","Tue Sep 02 17:05:05 KST 2014","4277","6697"
"10909","Tue Sep 02 17:05:05 KST 2014","4773","9657"
"10908","Tue Sep 02 17:05:05 KST 2014","4121","1756"
"10907","Tue Sep 02 17:05:05 KST 2014","3111","5259"
"10906","Tue Sep 02 17:05:05 KST 2014","4678","137"
"10905","Tue Sep 02 17:05:05 KST 2014","4155","5368"
"10904","Tue Sep 02 17:05:05 KST 2014","4613","4567"
"10903","Tue Sep 02 17:05:05 KST 2014","1111","3935"
"10902","Tue Sep 02 17:05:05 KST 2014","2817","8674"
"10901","Tue Sep 02 17:05:05 KST 2014","4376","7549"
"10900","Tue Sep 02 17:05:05 KST 2014","4831","7307"
"10899","Tue Sep 02 17:05:05 KST 2014","4819","5080"
"10898","Tue Sep 02 17:05:05 KST 2014","4889","608"
"10897","Tue Sep 02 17:05:05 KST 2014","3114","5336"
"10896","Tue Sep 02 17:05:05 KST 2014","4579","1155"
"10895","Tue Sep 02 17:05:05 KST 2014","4521","1495"
"10894","Tue Sep 02 17:05:05 KST 2014","2823","2588"
"10893","Tue Sep 02 17:05:05 KST 2014","1159","1408"
"10892","Tue Sep 02 17:05:05 KST 2014","4885","9564"
"10891","Tue Sep 02 17:05:05 KST 2014","4374","2283"
"10890","Tue Sep 02 17:05:05 KST 2014","4678","2282"
"10889","Tue Sep 02 17:05:05 KST 2014","1168","8665"
"10888","Tue Sep 02 17:05:05 KST 2014","2726","8313"
"10887","Tue Sep 02 17:05:05 KST 2014","4715","5025"
"10886","Tue Sep 02 17:05:05 KST 2014","4715","1211"
"10885","Tue Sep 02 17:05:05 KST 2014","4372","4796"
"10884","Tue Sep 02 17:05:05 KST 2014","4672","4473"
"10883","Tue Sep 02 17:05:05 KST 2014","2614","4547"
"10882","Tue Sep 02 17:05:05 KST 2014","4150","3745"
"10881","Tue Sep 02 17:05:05 KST 2014","4163","2092"
"10880","Tue Sep 02 17:05:05 KST 2014","1126","1486"
"10879","Tue Sep 02 17:05:05 KST 2014","4277","6208"
"10878","Tue Sep 02 17:05:05 KST 2014","4215","8781"
"10877","Tue Sep 02 17:05:05 KST 2014","4115","5356"
"10876","Tue Sep 02 17:05:05 KST 2014","4278","916"
"10875","Tue Sep 02 17:05:05 KST 2014","4113","4530"
"10874","Tue Sep 02 17:05:05 KST 2014","1159","9945"
"10873","Tue Sep 02 17:05:05 KST 2014","4122","8310"
"10872","Tue Sep 02 17:05:05 KST 2014","4575","2500"
"10871","Tue Sep 02 17:05:05 KST 2014","2647","6197"
"10870","Tue Sep 02 17:05:05 KST 2014","4785","1595"
"10869","Tue Sep 02 17:05:05 KST 2014","4121","6814"
"10868","Tue Sep 02 17:05:05 KST 2014","4691","8044"
"10867","Tue Sep 02 17:05:05 KST 2014","4690","7356"
"10866","Tue Sep 02 17:05:05 KST 2014","2824","6367"
"10865","Tue Sep 02 17:05:05 KST 2014","2650","4717"
"10864","Tue Sep 02 17:05:05 KST 2014","4783","4804"
"10863","Tue Sep 02 17:05:05 KST 2014","2820","6470"
"10862","Tue Sep 02 17:05:05 KST 2014","4155","3992"
"10861","Tue Sep 02 17:05:05 KST 2014","4617","9154"
"10860","Tue Sep 02 17:05:05 KST 2014","4161","9206"
"10859","Tue Sep 02 17:05:05 KST 2014","2771","2246"
"10858","Tue Sep 02 17:05:05 KST 2014","2723","9500"
"10857","Tue Sep 02 17:05:05 KST 2014","2644","3323"
"10856","Tue Sep 02 17:05:05 KST 2014","1171","2194"
"10855","Tue Sep 02 17:05:05 KST 2014","4729","8394"
"10854","Tue Sep 02 17:05:05 KST 2014","2720","7696"
"10853","Tue Sep 02 17:05:05 KST 2014","4420","4984"
"10852","Tue Sep 02 17:05:05 KST 2014","4315","53"
"10851","Tue Sep 02 17:05:05 KST 2014","4817","6778"
"10850","Tue Sep 02 17:05:05 KST 2014","3023","4159"
"10849","Tue Sep 02 17:05:05 KST 2014","2824","8360"
"10848","Tue Sep 02 17:05:05 KST 2014","1135","5133"
"10847","Tue Sep 02 17:05:05 KST 2014","1121","7577"
"10846","Tue Sep 02 17:05:05 KST 2014","4677","7739"
"10845","Tue Sep 02 17:05:05 KST 2014","2711","5348"
"10844","Tue Sep 02 17:05:05 KST 2014","4372","2147"
"10843","Tue Sep 02 17:05:05 KST 2014","4117","481"
"10842","Tue Sep 02 17:05:05 KST 2014","4418","2183"
"10841","Tue Sep 02 17:05:05 KST 2014","1141","7042"
"10840","Tue Sep 02 17:05:05 KST 2014","2644","3725"
"10839","Tue Sep 02 17:05:05 KST 2014","4223","1615"
"10838","Tue Sep 02 17:05:05 KST 2014","4874","3001"
"10837","Tue Sep 02 17:05:05 KST 2014","4811","6140"
"10836","Tue Sep 02 17:05:05 KST 2014","4784","3254"
"10835","Tue Sep 02 17:05:05 KST 2014","4827","1878"
"10834","Tue Sep 02 17:05:05 KST 2014","4136","9463"
"10833","Tue Sep 02 17:05:05 KST 2014","1154","3415"
"10832","Tue Sep 02 17:05:05 KST 2014","1150","692"
"10831","Tue Sep 02 17:05:05 KST 2014","4888","6904"
"10830","Tue Sep 02 17:05:05 KST 2014","4119","5781"
"10829","Tue Sep 02 17:05:05 KST 2014","4150","9399"
"10828","Tue Sep 02 17:05:05 KST 2014","4831","6221"
