"_id","_time","code","value"
"9726","Tue Sep 02 17:07:10 KST 2014","27140540","3161"
"9725","Tue Sep 02 17:07:10 KST 2014","41290530","3655"
"9724","Tue Sep 02 17:07:10 KST 2014","42730370","9400"
"9723","Tue Sep 02 17:07:10 KST 2014","44830310","3506"
"9722","Tue Sep 02 17:07:10 KST 2014","46870350","5249"
"9721","Tue Sep 02 17:07:10 KST 2014","47280350","9078"
"9720","Tue Sep 02 17:07:10 KST 2014","27260570","5013"
"9719","Tue Sep 02 17:07:10 KST 2014","42130320","5341"
"9718","Tue Sep 02 17:07:10 KST 2014","47850370","1544"
"9717","Tue Sep 02 17:07:10 KST 2014","44810360","7531"
"9716","Tue Sep 02 17:07:10 KST 2014","41131530","1158"
"9715","Tue Sep 02 17:07:10 KST 2014","27200650","9488"
"9714","Tue Sep 02 17:07:10 KST 2014","26230660","6513"
"9713","Tue Sep 02 17:07:10 KST 2014","45790400","4802"
"9712","Tue Sep 02 17:07:10 KST 2014","47840320","9051"
"9711","Tue Sep 02 17:07:10 KST 2014","43760310","5425"
"9710","Tue Sep 02 17:07:10 KST 2014","11140610","8104"
"9709","Tue Sep 02 17:07:10 KST 2014","44210360","6881"
"9708","Tue Sep 02 17:07:10 KST 2014","41131530","9084"
"9707","Tue Sep 02 17:07:10 KST 2014","43770340","3648"
"9706","Tue Sep 02 17:07:10 KST 2014","48240340","5671"
"9705","Tue Sep 02 17:07:10 KST 2014","26350530","9435"
"9704","Tue Sep 02 17:07:10 KST 2014","41650330","3873"
"9703","Tue Sep 02 17:07:10 KST 2014","41135664","7071"
"9702","Tue Sep 02 17:07:10 KST 2014","41830310","1536"
"9701","Tue Sep 02 17:07:10 KST 2014","46820380","6360"
"9700","Tue Sep 02 17:07:10 KST 2014","48310530","6582"
"9699","Tue Sep 02 17:07:10 KST 2014","28170600","1637"
"9698","Tue Sep 02 17:07:10 KST 2014","45113540","7168"
"9697","Tue Sep 02 17:07:10 KST 2014","47210550","4792"
"9696","Tue Sep 02 17:07:10 KST 2014","47750370","1106"
"9695","Tue Sep 02 17:07:10 KST 2014","41430520","7259"
"9694","Tue Sep 02 17:07:10 KST 2014","41730370","6372"
"9693","Tue Sep 02 17:07:10 KST 2014","44180525","718"
"9692","Tue Sep 02 17:07:10 KST 2014","48880370","9323"
"9691","Tue Sep 02 17:07:10 KST 2014","11230660","7350"
"9690","Tue Sep 02 17:07:10 KST 2014","50110560","2850"
"9689","Tue Sep 02 17:07:10 KST 2014","42750350","8321"
"9688","Tue Sep 02 17:07:10 KST 2014","29200630","9041"
"9687","Tue Sep 02 17:07:10 KST 2014","43130625","7196"
"9686","Tue Sep 02 17:07:10 KST 2014","11260575","5999"
"9685","Tue Sep 02 17:07:10 KST 2014","11140550","9110"
"9684","Tue Sep 02 17:07:10 KST 2014","29200525","2334"
"9683","Tue Sep 02 17:07:10 KST 2014","45190540","9595"
"9682","Tue Sep 02 17:07:10 KST 2014","47130340","7409"
"9681","Tue Sep 02 17:07:10 KST 2014","26440570","1169"
"9680","Tue Sep 02 17:07:10 KST 2014","46840310","1742"
"9679","Tue Sep 02 17:07:10 KST 2014","26320510","9227"
"9678","Tue Sep 02 17:07:10 KST 2014","44825250","1194"
"9677","Tue Sep 02 17:07:10 KST 2014","46770330","210"
"9676","Tue Sep 02 17:07:10 KST 2014","42150360","1272"
"9675","Tue Sep 02 17:07:10 KST 2014","41281640","1212"
"9674","Tue Sep 02 17:07:10 KST 2014","42770250","6360"
"9673","Tue Sep 02 17:07:10 KST 2014","41115720","1684"
"9672","Tue Sep 02 17:07:10 KST 2014","28710320","5232"
"9671","Tue Sep 02 17:07:10 KST 2014","47111253","6835"
"9670","Tue Sep 02 17:07:10 KST 2014","47170620","9395"
"9669","Tue Sep 02 17:07:10 KST 2014","46820340","8632"
"9668","Tue Sep 02 17:07:10 KST 2014","41113680","3008"
"9667","Tue Sep 02 17:07:10 KST 2014","45140652","1975"
"9666","Tue Sep 02 17:07:10 KST 2014","47820370","5837"
"9665","Tue Sep 02 17:07:10 KST 2014","27710330","3320"
"9664","Tue Sep 02 17:07:10 KST 2014","47730360","9194"
"9663","Tue Sep 02 17:07:10 KST 2014","30140710","3073"
"9662","Tue Sep 02 17:07:10 KST 2014","11710720","1031"
"9661","Tue Sep 02 17:07:10 KST 2014","48820410","9024"
"9660","Tue Sep 02 17:07:10 KST 2014","42770259","3476"
"9659","Tue Sep 02 17:07:10 KST 2014","41570520","1273"
"9658","Tue Sep 02 17:07:10 KST 2014","41131600","1486"
"9657","Tue Sep 02 17:07:10 KST 2014","47920360","6863"
"9656","Tue Sep 02 17:07:10 KST 2014","44150350","7960"
"9655","Tue Sep 02 17:07:10 KST 2014","41199570","5796"
"9654","Tue Sep 02 17:07:10 KST 2014","29110590","1546"
"9653","Tue Sep 02 17:07:10 KST 2014","28245601","5955"
"9652","Tue Sep 02 17:07:10 KST 2014","42770340","525"
"9651","Tue Sep 02 17:07:10 KST 2014","11200540","5538"
"9650","Tue Sep 02 17:07:10 KST 2014","41287540","6951"
"9649","Tue Sep 02 17:07:10 KST 2014","26170570","9098"
"9648","Tue Sep 02 17:07:10 KST 2014","26410620","399"
"9647","Tue Sep 02 17:07:10 KST 2014","42770340","6429"
"9646","Tue Sep 02 17:07:10 KST 2014","11470630","5066"
"9645","Tue Sep 02 17:07:10 KST 2014","11110670","9725"
"9644","Tue Sep 02 17:07:10 KST 2014","11380690","2703"
"9643","Tue Sep 02 17:07:10 KST 2014","48190555","4581"
"9642","Tue Sep 02 17:07:10 KST 2014","28237592","3050"
"9641","Tue Sep 02 17:07:10 KST 2014","41590550","1038"
"9640","Tue Sep 02 17:07:10 KST 2014","11500615","4720"
"9639","Tue Sep 02 17:07:10 KST 2014","47190555","5679"
"9638","Tue Sep 02 17:07:10 KST 2014","28237530","6833"
"9637","Tue Sep 02 17:07:10 KST 2014","27110660","5546"
"9636","Tue Sep 02 17:07:10 KST 2014","41480520","9160"
"9635","Tue Sep 02 17:07:10 KST 2014","48730310","2388"
"9634","Tue Sep 02 17:07:10 KST 2014","48840320","8309"
"9633","Tue Sep 02 17:07:10 KST 2014","48220550","257"
"9632","Tue Sep 02 17:07:10 KST 2014","30140740","3574"
"9631","Tue Sep 02 17:07:10 KST 2014","28710310","6030"
"9630","Tue Sep 02 17:07:10 KST 2014","47920390","4560"
"9629","Tue Sep 02 17:07:10 KST 2014","41550360","8170"
"9628","Tue Sep 02 17:07:10 KST 2014","28245621","5405"
"9627","Tue Sep 02 17:07:10 KST 2014","30230560","86"
"9626","Tue Sep 02 17:07:10 KST 2014","41590540","1712"
"9625","Tue Sep 02 17:07:10 KST 2014","45210380","5084"
"9624","Tue Sep 02 17:07:10 KST 2014","41115650","8788"
"9623","Tue Sep 02 17:07:10 KST 2014","48890450","3586"
"9622","Tue Sep 02 17:07:10 KST 2014","41220520","9317"
"9621","Tue Sep 02 17:07:10 KST 2014","11350623","8143"
"9620","Tue Sep 02 17:07:10 KST 2014","11470510","5584"
"9619","Tue Sep 02 17:07:10 KST 2014","41800250","6740"
"9618","Tue Sep 02 17:07:10 KST 2014","41195630","3517"
"9617","Tue Sep 02 17:07:10 KST 2014","11230620","5017"
"9616","Tue Sep 02 17:07:10 KST 2014","27260520","5737"
"9615","Tue Sep 02 17:07:10 KST 2014","43720370","1076"
"9614","Tue Sep 02 17:07:10 KST 2014","46890253","8758"
"9613","Tue Sep 02 17:07:10 KST 2014","45790360","429"
"9612","Tue Sep 02 17:07:10 KST 2014","26200540","4653"
"9611","Tue Sep 02 17:07:10 KST 2014","45130690","1478"
"9610","Tue Sep 02 17:07:10 KST 2014","46770400","4792"
"9609","Tue Sep 02 17:07:10 KST 2014","26260740","9141"
"9608","Tue Sep 02 17:07:10 KST 2014","41430530","124"
"9607","Tue Sep 02 17:07:10 KST 2014","29140751","9102"
"9606","Tue Sep 02 17:07:10 KST 2014","41500520","3508"
"9605","Tue Sep 02 17:07:10 KST 2014","45180570","1608"
"9604","Tue Sep 02 17:07:10 KST 2014","47850320","809"
"9603","Tue Sep 02 17:07:10 KST 2014","27140760","6616"
"9602","Tue Sep 02 17:07:10 KST 2014","44200410","9685"
"9601","Tue Sep 02 17:07:10 KST 2014","44770400","4526"
"9600","Tue Sep 02 17:07:10 KST 2014","41133550","4513"
"9599","Tue Sep 02 17:07:10 KST 2014","41117520","3038"
"9598","Tue Sep 02 17:07:10 KST 2014","41820250","8697"
"9597","Tue Sep 02 17:07:10 KST 2014","50130560","3383"
"9596","Tue Sep 02 17:07:10 KST 2014","45190400","9426"
"9595","Tue Sep 02 17:07:10 KST 2014","46170310","186"
"9594","Tue Sep 02 17:07:10 KST 2014","41173546","2517"
"9593","Tue Sep 02 17:07:10 KST 2014","11710550","6852"
"9592","Tue Sep 02 17:07:10 KST 2014","11560585","723"
"9591","Tue Sep 02 17:07:10 KST 2014","26320530","6418"
"9590","Tue Sep 02 17:07:10 KST 2014","47930320","5755"
"9589","Tue Sep 02 17:07:10 KST 2014","41610253","4406"
"9588","Tue Sep 02 17:07:10 KST 2014","30170650","7875"
"9587","Tue Sep 02 17:07:10 KST 2014","29155520","5930"
"9586","Tue Sep 02 17:07:10 KST 2014","46840360","6482"
"9585","Tue Sep 02 17:07:10 KST 2014","27260510","3195"
"9584","Tue Sep 02 17:07:10 KST 2014","41650250","5736"
"9583","Tue Sep 02 17:07:10 KST 2014","45140380","1196"
"9582","Tue Sep 02 17:07:10 KST 2014","41285510","7784"
"9581","Tue Sep 02 17:07:10 KST 2014","28200550","5726"
"9580","Tue Sep 02 17:07:10 KST 2014","41133570","894"
"9579","Tue Sep 02 17:07:10 KST 2014","41820250","5963"
"9578","Tue Sep 02 17:07:10 KST 2014","47150450","9118"
"9577","Tue Sep 02 17:07:10 KST 2014","31200520","8165"
"9576","Tue Sep 02 17:07:10 KST 2014","46870250","4928"
"9575","Tue Sep 02 17:07:10 KST 2014","11440590","8110"
"9574","Tue Sep 02 17:07:10 KST 2014","30230525","7001"
"9573","Tue Sep 02 17:07:10 KST 2014","26260560","5646"
"9572","Tue Sep 02 17:07:10 KST 2014","42110330","1296"
"9571","Tue Sep 02 17:07:10 KST 2014","44210330","1680"
"9570","Tue Sep 02 17:07:10 KST 2014","41310510","4408"
"9569","Tue Sep 02 17:07:10 KST 2014","47190582","11"
"9568","Tue Sep 02 17:07:10 KST 2014","27710253","1399"
"9567","Tue Sep 02 17:07:10 KST 2014","11590651","7309"
"9566","Tue Sep 02 17:07:10 KST 2014","45140560","5952"
"9565","Tue Sep 02 17:07:10 KST 2014","44150350","1268"
"9564","Tue Sep 02 17:07:10 KST 2014","27170640","865"
"9563","Tue Sep 02 17:07:10 KST 2014","47750360","7664"
"9562","Tue Sep 02 17:07:10 KST 2014","26350553","5960"
"9561","Tue Sep 02 17:07:10 KST 2014","29170635","2180"
"9560","Tue Sep 02 17:07:10 KST 2014","44210390","2239"
"9559","Tue Sep 02 17:07:10 KST 2014","48330520","3888"
"9558","Tue Sep 02 17:07:10 KST 2014","11320515","5578"
"9557","Tue Sep 02 17:07:10 KST 2014","45720320","5651"
"9556","Tue Sep 02 17:07:10 KST 2014","45730310","6641"
"9555","Tue Sep 02 17:07:10 KST 2014","28185640","8834"
"9554","Tue Sep 02 17:07:10 KST 2014","41173580","7727"
"9553","Tue Sep 02 17:07:10 KST 2014","11230630","7770"
"9552","Tue Sep 02 17:07:10 KST 2014","43760340","6952"
"9551","Tue Sep 02 17:07:10 KST 2014","47900360","5249"
"9550","Tue Sep 02 17:07:10 KST 2014","27170650","6333"
"9549","Tue Sep 02 17:07:10 KST 2014","41173520","9565"
"9548","Tue Sep 02 17:07:10 KST 2014","47111310","3613"
"9547","Tue Sep 02 17:07:10 KST 2014","41390510","9808"
"9546","Tue Sep 02 17:07:10 KST 2014","48220700","6185"
"9545","Tue Sep 02 17:07:10 KST 2014","44800380","3643"
"9544","Tue Sep 02 17:07:10 KST 2014","47760320","489"
"9543","Tue Sep 02 17:07:10 KST 2014","41113670","3977"
"9542","Tue Sep 02 17:07:10 KST 2014","11620655","7212"
"9541","Tue Sep 02 17:07:10 KST 2014","47250340","8217"
"9540","Tue Sep 02 17:07:10 KST 2014","41281560","2537"
"9539","Tue Sep 02 17:07:10 KST 2014","41117530","3095"
"9538","Tue Sep 02 17:07:10 KST 2014","41550320","4187"
"9537","Tue Sep 02 17:07:10 KST 2014","45750370","1044"
"9536","Tue Sep 02 17:07:10 KST 2014","48190680","8788"
"9535","Tue Sep 02 17:07:10 KST 2014","47720330","6103"
"9534","Tue Sep 02 17:07:10 KST 2014","44150510","2143"
"9533","Tue Sep 02 17:07:10 KST 2014","11170580","7485"
"9532","Tue Sep 02 17:07:10 KST 2014","11500611","2260"
"9531","Tue Sep 02 17:07:10 KST 2014","42110545","3972"
"9530","Tue Sep 02 17:07:10 KST 2014","11260550","4486"
"9529","Tue Sep 02 17:07:10 KST 2014","41650520","998"
"9528","Tue Sep 02 17:07:10 KST 2014","11545510","6598"
"9527","Tue Sep 02 17:07:10 KST 2014","44760330","2008"
"9526","Tue Sep 02 17:07:10 KST 2014","44200570","1532"
"9525","Tue Sep 02 17:07:10 KST 2014","11545610","3763"
"9524","Tue Sep 02 17:07:10 KST 2014","48170360","23"
"9523","Tue Sep 02 17:07:10 KST 2014","28185750","2295"
"9522","Tue Sep 02 17:07:10 KST 2014","26230540","9634"
"9521","Tue Sep 02 17:07:10 KST 2014","48740400","7188"
"9520","Tue Sep 02 17:07:10 KST 2014","26260600","5317"
"9519","Tue Sep 02 17:07:10 KST 2014","50110530","2878"
"9518","Tue Sep 02 17:07:10 KST 2014","26380590","6402"
"9517","Tue Sep 02 17:07:10 KST 2014","50130253","1366"
"9516","Tue Sep 02 17:07:10 KST 2014","48160340","3831"
"9515","Tue Sep 02 17:07:10 KST 2014","42820253","1458"
"9514","Tue Sep 02 17:07:10 KST 2014","41370530","9396"
"9513","Tue Sep 02 17:07:10 KST 2014","46130515","3041"
"9512","Tue Sep 02 17:07:10 KST 2014","47130530","6769"
"9511","Tue Sep 02 17:07:10 KST 2014","29200580","9852"
"9510","Tue Sep 02 17:07:10 KST 2014","48250580","680"
"9509","Tue Sep 02 17:07:10 KST 2014","27260670","1060"
"9508","Tue Sep 02 17:07:10 KST 2014","11260570","4063"
"9507","Tue Sep 02 17:07:10 KST 2014","46900340","329"
"9506","Tue Sep 02 17:07:10 KST 2014","27170695","9705"
"9505","Tue Sep 02 17:07:10 KST 2014","11620630","9253"
"9504","Tue Sep 02 17:07:10 KST 2014","41370560","5493"
"9503","Tue Sep 02 17:07:10 KST 2014","41830250","1735"
"9502","Tue Sep 02 17:07:10 KST 2014","26140615","2147"
"9501","Tue Sep 02 17:07:10 KST 2014","44180330","8877"
"9500","Tue Sep 02 17:07:10 KST 2014","42170530","3287"
"9499","Tue Sep 02 17:07:10 KST 2014","46130790","8130"
"9498","Tue Sep 02 17:07:10 KST 2014","27290630","6634"
"9497","Tue Sep 02 17:07:10 KST 2014","26470640","2151"
"9496","Tue Sep 02 17:07:10 KST 2014","41800380","7699"
"9495","Tue Sep 02 17:07:10 KST 2014","41650340","9349"
"9494","Tue Sep 02 17:07:10 KST 2014","48160600","7502"
"9493","Tue Sep 02 17:07:10 KST 2014","41360340","4113"
"9492","Tue Sep 02 17:07:10 KST 2014","41590253","4081"
"9491","Tue Sep 02 17:07:10 KST 2014","31200530","1605"
"9490","Tue Sep 02 17:07:10 KST 2014","41135520","6758"
"9489","Tue Sep 02 17:07:10 KST 2014","11140660","4355"
"9488","Tue Sep 02 17:07:10 KST 2014","11560515","7996"
"9487","Tue Sep 02 17:07:10 KST 2014","48330520","4496"
"9486","Tue Sep 02 17:07:10 KST 2014","42110330","9345"
"9485","Tue Sep 02 17:07:10 KST 2014","29170530","9076"
"9484","Tue Sep 02 17:07:10 KST 2014","11215850","8823"
"9483","Tue Sep 02 17:07:10 KST 2014","46130820","3324"
"9482","Tue Sep 02 17:07:10 KST 2014","47830340","8796"
"9481","Tue Sep 02 17:07:10 KST 2014","44180410","9460"
"9480","Tue Sep 02 17:07:10 KST 2014","47720320","4278"
"9479","Tue Sep 02 17:07:10 KST 2014","42760320","7747"
"9478","Tue Sep 02 17:07:10 KST 2014","11500641","7899"
"9477","Tue Sep 02 17:07:10 KST 2014","11200570","8972"
"9476","Tue Sep 02 17:07:10 KST 2014","11680656","3807"
"9475","Tue Sep 02 17:07:10 KST 2014","44150380","675"
"9474","Tue Sep 02 17:07:10 KST 2014","48740410","5935"
"9473","Tue Sep 02 17:07:10 KST 2014","28200650","4410"
"9472","Tue Sep 02 17:07:10 KST 2014","46910390","4884"
"9471","Tue Sep 02 17:07:10 KST 2014","47113320","4282"
"9470","Tue Sep 02 17:07:10 KST 2014","41450590","1736"
"9469","Tue Sep 02 17:07:10 KST 2014","48720350","7408"
"9468","Tue Sep 02 17:07:10 KST 2014","26290690","3128"
"9467","Tue Sep 02 17:07:10 KST 2014","41173630","4599"
"9466","Tue Sep 02 17:07:10 KST 2014","11200570","16"
"9465","Tue Sep 02 17:07:10 KST 2014","31170540","9860"
"9464","Tue Sep 02 17:07:10 KST 2014","41370510","9058"
"9463","Tue Sep 02 17:07:10 KST 2014","44825253","9300"
"9462","Tue Sep 02 17:07:10 KST 2014","41117590","6652"
"9461","Tue Sep 02 17:07:10 KST 2014","26290610","2537"
"9460","Tue Sep 02 17:07:10 KST 2014","28260580","4410"
"9459","Tue Sep 02 17:07:10 KST 2014","45770360","8985"
"9458","Tue Sep 02 17:07:10 KST 2014","41113670","4920"
"9457","Tue Sep 02 17:07:10 KST 2014","11500530","8261"
"9456","Tue Sep 02 17:07:10 KST 2014","42110630","8503"
"9455","Tue Sep 02 17:07:10 KST 2014","31170600","7875"
"9454","Tue Sep 02 17:07:10 KST 2014","41360340","5191"
"9453","Tue Sep 02 17:07:10 KST 2014","27230745","2996"
"9452","Tue Sep 02 17:07:10 KST 2014","48270520","4042"
"9451","Tue Sep 02 17:07:10 KST 2014","27230595","1130"
"9450","Tue Sep 02 17:07:10 KST 2014","47111570","4588"
"9449","Tue Sep 02 17:07:10 KST 2014","30140730","5665"
"9448","Tue Sep 02 17:07:10 KST 2014","48720360","1731"
"9447","Tue Sep 02 17:07:10 KST 2014","45210440","6953"
"9446","Tue Sep 02 17:07:10 KST 2014","27230585","1360"
"9445","Tue Sep 02 17:07:10 KST 2014","41360560","2781"
"9444","Tue Sep 02 17:07:10 KST 2014","43740335","5973"
"9443","Tue Sep 02 17:07:10 KST 2014","11200535","4991"
"9442","Tue Sep 02 17:07:10 KST 2014","43730330","5832"
"9441","Tue Sep 02 17:07:10 KST 2014","41590585","2175"
"9440","Tue Sep 02 17:07:10 KST 2014","43130330","943"
"9439","Tue Sep 02 17:07:10 KST 2014","28200570","1196"
"9438","Tue Sep 02 17:07:10 KST 2014","41390540","5322"
"9437","Tue Sep 02 17:07:10 KST 2014","46110758","6787"
"9436","Tue Sep 02 17:07:10 KST 2014","45113550","2769"
"9435","Tue Sep 02 17:07:10 KST 2014","11410700","3102"
"9434","Tue Sep 02 17:07:10 KST 2014","41730360","3508"
"9433","Tue Sep 02 17:07:10 KST 2014","41800340","7159"
"9432","Tue Sep 02 17:07:10 KST 2014","46730330","7472"
"9431","Tue Sep 02 17:07:10 KST 2014","41550250","2017"
"9430","Tue Sep 02 17:07:10 KST 2014","28710310","1971"
"9429","Tue Sep 02 17:07:10 KST 2014","42770320","4137"
"9428","Tue Sep 02 17:07:10 KST 2014","26350610","5695"
"9427","Tue Sep 02 17:07:10 KST 2014","30110530","4094"
"9426","Tue Sep 02 17:07:10 KST 2014","26410620","2099"
"9425","Tue Sep 02 17:07:10 KST 2014","48160740","9556"
"9424","Tue Sep 02 17:07:10 KST 2014","47850360","5588"
"9423","Tue Sep 02 17:07:10 KST 2014","11410700","3571"
"9422","Tue Sep 02 17:07:10 KST 2014","31110630","1536"
"9421","Tue Sep 02 17:07:10 KST 2014","11170530","4337"
"9420","Tue Sep 02 17:07:10 KST 2014","11560680","4876"
"9419","Tue Sep 02 17:07:10 KST 2014","11290600","649"
"9418","Tue Sep 02 17:07:10 KST 2014","48310320","1664"
"9417","Tue Sep 02 17:07:10 KST 2014","11710600","6754"
"9416","Tue Sep 02 17:07:10 KST 2014","41210580","452"
"9415","Tue Sep 02 17:07:10 KST 2014","48820430","7724"
"9414","Tue Sep 02 17:07:10 KST 2014","26200530","2258"
"9413","Tue Sep 02 17:07:10 KST 2014","46230515","2162"
"9412","Tue Sep 02 17:07:10 KST 2014","28185810","5116"
"9411","Tue Sep 02 17:07:10 KST 2014","31110590","7531"
"9410","Tue Sep 02 17:07:10 KST 2014","11140580","4928"
"9409","Tue Sep 02 17:07:10 KST 2014","46790390","4896"
"9408","Tue Sep 02 17:07:10 KST 2014","11620745","3761"
"9407","Tue Sep 02 17:07:10 KST 2014","48270330","3080"
"9406","Tue Sep 02 17:07:10 KST 2014","11440680","3317"
"9405","Tue Sep 02 17:07:10 KST 2014","41197580","4546"
"9404","Tue Sep 02 17:07:10 KST 2014","43111580","4350"
"9403","Tue Sep 02 17:07:10 KST 2014","48250330","595"
"9402","Tue Sep 02 17:07:10 KST 2014","41550420","9540"
"9401","Tue Sep 02 17:07:10 KST 2014","47730440","3293"
"9400","Tue Sep 02 17:07:10 KST 2014","43760410","8039"
"9399","Tue Sep 02 17:07:10 KST 2014","11710570","9784"
"9398","Tue Sep 02 17:07:10 KST 2014","31710380","1852"
"9397","Tue Sep 02 17:07:10 KST 2014","31140670","3834"
"9396","Tue Sep 02 17:07:10 KST 2014","48720340","332"
"9395","Tue Sep 02 17:07:10 KST 2014","11215740","7456"
"9394","Tue Sep 02 17:07:10 KST 2014","44760440","2276"
"9393","Tue Sep 02 17:07:10 KST 2014","48720250","9358"
"9392","Tue Sep 02 17:07:10 KST 2014","46870350","4302"
"9391","Tue Sep 02 17:07:10 KST 2014","48730320","4652"
"9390","Tue Sep 02 17:07:10 KST 2014","50130520","2216"
"9389","Tue Sep 02 17:07:10 KST 2014","41630310","1720"
"9388","Tue Sep 02 17:07:10 KST 2014","42150550","9128"
