"_id","_time","code","value"
"11931","Tue Sep 02 17:07:38 KST 2014","50","9595"
"11930","Tue Sep 02 17:07:38 KST 2014","46","3660"
"11929","Tue Sep 02 17:07:38 KST 2014","50","7627"
"11928","Tue Sep 02 17:07:38 KST 2014","26","9485"
"11927","Tue Sep 02 17:07:38 KST 2014","45","9094"
"11926","Tue Sep 02 17:07:38 KST 2014","46","7245"
"11925","Tue Sep 02 17:07:38 KST 2014","45","2404"
"11924","Tue Sep 02 17:07:38 KST 2014","42","872"
"11923","Tue Sep 02 17:07:38 KST 2014","48","1976"
"11922","Tue Sep 02 17:07:38 KST 2014","11","5610"
"11921","Tue Sep 02 17:07:38 KST 2014","31","9301"
"11920","Tue Sep 02 17:07:38 KST 2014","42","8993"
"11919","Tue Sep 02 17:07:38 KST 2014","45","5761"
"11918","Tue Sep 02 17:07:38 KST 2014","11","2721"
"11917","Tue Sep 02 17:07:38 KST 2014","41","7828"
"11916","Tue Sep 02 17:07:38 KST 2014","11","7350"
"11915","Tue Sep 02 17:07:38 KST 2014","30","610"
"11914","Tue Sep 02 17:07:38 KST 2014","26","2019"
"11913","Tue Sep 02 17:07:38 KST 2014","30","2024"
"11912","Tue Sep 02 17:07:38 KST 2014","30","4328"
"11911","Tue Sep 02 17:07:38 KST 2014","26","9432"
"11910","Tue Sep 02 17:07:38 KST 2014","45","5746"
"11909","Tue Sep 02 17:07:38 KST 2014","46","7990"
"11908","Tue Sep 02 17:07:38 KST 2014","46","4199"
"11907","Tue Sep 02 17:07:38 KST 2014","41","6234"
"11906","Tue Sep 02 17:07:38 KST 2014","27","3042"
"11905","Tue Sep 02 17:07:38 KST 2014","44","3476"
"11904","Tue Sep 02 17:07:38 KST 2014","46","8326"
"11903","Tue Sep 02 17:07:38 KST 2014","45","2858"
"11902","Tue Sep 02 17:07:38 KST 2014","47","5759"
"11901","Tue Sep 02 17:07:38 KST 2014","42","8804"
"11900","Tue Sep 02 17:07:38 KST 2014","46","3248"
"11899","Tue Sep 02 17:07:38 KST 2014","41","9504"
"11898","Tue Sep 02 17:07:38 KST 2014","48","664"
"11897","Tue Sep 02 17:07:38 KST 2014","26","5456"
"11896","Tue Sep 02 17:07:38 KST 2014","44","6301"
"11895","Tue Sep 02 17:07:38 KST 2014","44","4203"
"11894","Tue Sep 02 17:07:38 KST 2014","30","224"
"11893","Tue Sep 02 17:07:38 KST 2014","47","7884"
"11892","Tue Sep 02 17:07:38 KST 2014","31","8428"
"11891","Tue Sep 02 17:07:38 KST 2014","31","1274"
"11890","Tue Sep 02 17:07:38 KST 2014","43","8613"
"11889","Tue Sep 02 17:07:38 KST 2014","29","7201"
"11888","Tue Sep 02 17:07:38 KST 2014","42","9477"
"11887","Tue Sep 02 17:07:38 KST 2014","30","3136"
"11886","Tue Sep 02 17:07:38 KST 2014","26","968"
"11885","Tue Sep 02 17:07:38 KST 2014","45","1485"
"11884","Tue Sep 02 17:07:38 KST 2014","48","1795"
"11883","Tue Sep 02 17:07:38 KST 2014","44","3885"
"11882","Tue Sep 02 17:07:38 KST 2014","41","7248"
"11881","Tue Sep 02 17:07:38 KST 2014","47","768"
"11880","Tue Sep 02 17:07:38 KST 2014","29","8981"
"11879","Tue Sep 02 17:07:38 KST 2014","28","1215"
"11878","Tue Sep 02 17:07:38 KST 2014","50","5891"
"11877","Tue Sep 02 17:07:38 KST 2014","31","5273"
"11876","Tue Sep 02 17:07:38 KST 2014","26","9431"
"11875","Tue Sep 02 17:07:38 KST 2014","28","6768"
"11874","Tue Sep 02 17:07:38 KST 2014","42","9450"
"11873","Tue Sep 02 17:07:38 KST 2014","11","1447"
"11872","Tue Sep 02 17:07:38 KST 2014","26","4504"
"11871","Tue Sep 02 17:07:38 KST 2014","27","5538"
"11870","Tue Sep 02 17:07:38 KST 2014","41","5385"
"11869","Tue Sep 02 17:07:38 KST 2014","29","1427"
"11868","Tue Sep 02 17:07:38 KST 2014","26","8610"
"11867","Tue Sep 02 17:07:38 KST 2014","28","6543"
"11866","Tue Sep 02 17:07:38 KST 2014","50","8496"
"11865","Tue Sep 02 17:07:38 KST 2014","30","7523"
"11864","Tue Sep 02 17:07:38 KST 2014","44","6873"
"11863","Tue Sep 02 17:07:38 KST 2014","47","3140"
"11862","Tue Sep 02 17:07:38 KST 2014","41","2713"
"11861","Tue Sep 02 17:07:38 KST 2014","50","6721"
"11860","Tue Sep 02 17:07:38 KST 2014","27","233"
"11859","Tue Sep 02 17:07:38 KST 2014","28","2948"
"11858","Tue Sep 02 17:07:38 KST 2014","50","5607"
"11857","Tue Sep 02 17:07:38 KST 2014","27","9553"
"11856","Tue Sep 02 17:07:38 KST 2014","45","2185"
"11855","Tue Sep 02 17:07:38 KST 2014","44","3793"
"11854","Tue Sep 02 17:07:38 KST 2014","42","9695"
"11853","Tue Sep 02 17:07:38 KST 2014","47","1338"
"11852","Tue Sep 02 17:07:38 KST 2014","27","6317"
"11851","Tue Sep 02 17:07:38 KST 2014","11","1661"
"11850","Tue Sep 02 17:07:38 KST 2014","43","6079"
"11849","Tue Sep 02 17:07:38 KST 2014","26","2612"
"11848","Tue Sep 02 17:07:38 KST 2014","44","1971"
"11847","Tue Sep 02 17:07:38 KST 2014","44","456"
"11846","Tue Sep 02 17:07:38 KST 2014","28","176"
"11845","Tue Sep 02 17:07:38 KST 2014","50","7239"
"11844","Tue Sep 02 17:07:38 KST 2014","43","966"
"11843","Tue Sep 02 17:07:38 KST 2014","28","3356"
"11842","Tue Sep 02 17:07:38 KST 2014","29","2577"
"11841","Tue Sep 02 17:07:38 KST 2014","31","7852"
"11840","Tue Sep 02 17:07:38 KST 2014","46","6304"
"11839","Tue Sep 02 17:07:38 KST 2014","27","4075"
"11838","Tue Sep 02 17:07:38 KST 2014","48","9609"
"11837","Tue Sep 02 17:07:38 KST 2014","27","6564"
"11836","Tue Sep 02 17:07:38 KST 2014","31","1558"
"11835","Tue Sep 02 17:07:38 KST 2014","28","8945"
"11834","Tue Sep 02 17:07:38 KST 2014","45","4049"
"11833","Tue Sep 02 17:07:38 KST 2014","41","782"
"11832","Tue Sep 02 17:07:38 KST 2014","29","2221"
"11831","Tue Sep 02 17:07:38 KST 2014","45","6780"
"11830","Tue Sep 02 17:07:38 KST 2014","41","2853"
"11829","Tue Sep 02 17:07:38 KST 2014","29","7727"
"11828","Tue Sep 02 17:07:38 KST 2014","27","7357"
"11827","Tue Sep 02 17:07:38 KST 2014","50","7665"
"11826","Tue Sep 02 17:07:38 KST 2014","50","8941"
"11825","Tue Sep 02 17:07:38 KST 2014","31","5793"
"11824","Tue Sep 02 17:07:38 KST 2014","50","1783"
"11823","Tue Sep 02 17:07:38 KST 2014","43","401"
"11822","Tue Sep 02 17:07:38 KST 2014","47","3220"
"11821","Tue Sep 02 17:07:38 KST 2014","47","7782"
"11820","Tue Sep 02 17:07:38 KST 2014","48","1904"
"11819","Tue Sep 02 17:07:38 KST 2014","26","6673"
"11818","Tue Sep 02 17:07:38 KST 2014","41","732"
"11817","Tue Sep 02 17:07:38 KST 2014","47","4814"
"11816","Tue Sep 02 17:07:38 KST 2014","47","8192"
"11815","Tue Sep 02 17:07:38 KST 2014","31","5871"
"11814","Tue Sep 02 17:07:38 KST 2014","27","1253"
"11813","Tue Sep 02 17:07:38 KST 2014","11","1611"
"11812","Tue Sep 02 17:07:38 KST 2014","42","2656"
"11811","Tue Sep 02 17:07:38 KST 2014","27","9945"
"11810","Tue Sep 02 17:07:38 KST 2014","41","7297"
"11809","Tue Sep 02 17:07:38 KST 2014","47","5486"
"11808","Tue Sep 02 17:07:38 KST 2014","11","8968"
"11807","Tue Sep 02 17:07:38 KST 2014","46","7345"
"11806","Tue Sep 02 17:07:38 KST 2014","50","1133"
"11805","Tue Sep 02 17:07:38 KST 2014","44","5187"
"11804","Tue Sep 02 17:07:38 KST 2014","11","9162"
"11803","Tue Sep 02 17:07:38 KST 2014","50","5476"
"11802","Tue Sep 02 17:07:38 KST 2014","43","5206"
"11801","Tue Sep 02 17:07:38 KST 2014","11","4351"
"11800","Tue Sep 02 17:07:38 KST 2014","41","8006"
"11799","Tue Sep 02 17:07:38 KST 2014","47","8209"
"11798","Tue Sep 02 17:07:38 KST 2014","28","5406"
"11797","Tue Sep 02 17:07:38 KST 2014","48","1697"
"11796","Tue Sep 02 17:07:38 KST 2014","30","8642"
"11795","Tue Sep 02 17:07:38 KST 2014","29","3421"
"11794","Tue Sep 02 17:07:38 KST 2014","11","7906"
"11793","Tue Sep 02 17:07:38 KST 2014","27","8494"
"11792","Tue Sep 02 17:07:38 KST 2014","30","4780"
"11791","Tue Sep 02 17:07:38 KST 2014","30","8588"
"11790","Tue Sep 02 17:07:38 KST 2014","30","2034"
"11789","Tue Sep 02 17:07:38 KST 2014","28","3230"
"11788","Tue Sep 02 17:07:38 KST 2014","50","1479"
"11787","Tue Sep 02 17:07:38 KST 2014","31","3778"
"11786","Tue Sep 02 17:07:38 KST 2014","28","1188"
"11785","Tue Sep 02 17:07:38 KST 2014","29","220"
"11784","Tue Sep 02 17:07:38 KST 2014","47","6632"
"11783","Tue Sep 02 17:07:38 KST 2014","48","400"
"11782","Tue Sep 02 17:07:38 KST 2014","29","4909"
"11781","Tue Sep 02 17:07:38 KST 2014","46","6690"
"11780","Tue Sep 02 17:07:38 KST 2014","30","914"
"11779","Tue Sep 02 17:07:38 KST 2014","28","6211"
"11778","Tue Sep 02 17:07:38 KST 2014","47","2198"
"11777","Tue Sep 02 17:07:38 KST 2014","46","3515"
"11776","Tue Sep 02 17:07:38 KST 2014","31","7214"
"11775","Tue Sep 02 17:07:38 KST 2014","47","7424"
"11774","Tue Sep 02 17:07:38 KST 2014","30","1359"
"11773","Tue Sep 02 17:07:38 KST 2014","44","1642"
"11772","Tue Sep 02 17:07:38 KST 2014","42","3608"
"11771","Tue Sep 02 17:07:38 KST 2014","26","8643"
"11770","Tue Sep 02 17:07:38 KST 2014","44","8539"
"11769","Tue Sep 02 17:07:38 KST 2014","27","8032"
"11768","Tue Sep 02 17:07:38 KST 2014","45","5887"
"11767","Tue Sep 02 17:07:38 KST 2014","44","3229"
"11766","Tue Sep 02 17:07:38 KST 2014","50","4849"
"11765","Tue Sep 02 17:07:38 KST 2014","31","371"
"11764","Tue Sep 02 17:07:38 KST 2014","41","6788"
"11763","Tue Sep 02 17:07:38 KST 2014","47","1732"
"11762","Tue Sep 02 17:07:38 KST 2014","27","226"
"11761","Tue Sep 02 17:07:38 KST 2014","42","5442"
"11760","Tue Sep 02 17:07:38 KST 2014","28","7477"
"11759","Tue Sep 02 17:07:38 KST 2014","11","6861"
"11758","Tue Sep 02 17:07:38 KST 2014","44","6500"
"11757","Tue Sep 02 17:07:38 KST 2014","28","477"
"11756","Tue Sep 02 17:07:38 KST 2014","45","7551"
"11755","Tue Sep 02 17:07:38 KST 2014","27","3725"
"11754","Tue Sep 02 17:07:38 KST 2014","30","9730"
"11753","Tue Sep 02 17:07:38 KST 2014","43","8648"
"11752","Tue Sep 02 17:07:38 KST 2014","26","9685"
"11751","Tue Sep 02 17:07:38 KST 2014","26","7079"
"11750","Tue Sep 02 17:07:38 KST 2014","26","9238"
"11749","Tue Sep 02 17:07:38 KST 2014","28","8088"
"11748","Tue Sep 02 17:07:38 KST 2014","41","3480"
"11747","Tue Sep 02 17:07:38 KST 2014","43","6567"
"11746","Tue Sep 02 17:07:38 KST 2014","44","7388"
"11745","Tue Sep 02 17:07:38 KST 2014","28","6638"
"11744","Tue Sep 02 17:07:38 KST 2014","31","4316"
"11743","Tue Sep 02 17:07:38 KST 2014","43","6195"
"11742","Tue Sep 02 17:07:38 KST 2014","28","4493"
"11741","Tue Sep 02 17:07:38 KST 2014","43","5528"
"11740","Tue Sep 02 17:07:38 KST 2014","31","317"
"11739","Tue Sep 02 17:07:38 KST 2014","31","9082"
"11738","Tue Sep 02 17:07:38 KST 2014","27","5181"
"11737","Tue Sep 02 17:07:38 KST 2014","26","4767"
"11736","Tue Sep 02 17:07:38 KST 2014","41","676"
"11735","Tue Sep 02 17:07:38 KST 2014","31","3437"
"11734","Tue Sep 02 17:07:38 KST 2014","30","9818"
"11733","Tue Sep 02 17:07:38 KST 2014","30","1027"
"11732","Tue Sep 02 17:07:38 KST 2014","30","6176"
"11731","Tue Sep 02 17:07:38 KST 2014","29","5763"
"11730","Tue Sep 02 17:07:38 KST 2014","27","794"
"11729","Tue Sep 02 17:07:38 KST 2014","48","6666"
"11728","Tue Sep 02 17:07:38 KST 2014","31","541"
"11727","Tue Sep 02 17:07:38 KST 2014","50","9986"
"11726","Tue Sep 02 17:07:38 KST 2014","26","5703"
"11725","Tue Sep 02 17:07:38 KST 2014","47","5455"
"11724","Tue Sep 02 17:07:38 KST 2014","43","2691"
"11723","Tue Sep 02 17:07:38 KST 2014","44","1759"
"11722","Tue Sep 02 17:07:38 KST 2014","29","995"
"11721","Tue Sep 02 17:07:38 KST 2014","28","6832"
"11720","Tue Sep 02 17:07:38 KST 2014","27","52"
"11719","Tue Sep 02 17:07:38 KST 2014","48","1023"
"11718","Tue Sep 02 17:07:38 KST 2014","45","1674"
"11717","Tue Sep 02 17:07:38 KST 2014","50","1944"
"11716","Tue Sep 02 17:07:38 KST 2014","29","2542"
"11715","Tue Sep 02 17:07:38 KST 2014","29","6544"
